,DiskAngle,DeltaCable
144,1.2566370614359155,9.085447719833507
145,1.265363707695887,9.092021004954889
146,1.2740903539558586,9.096635074682295
147,1.2828170002158301,9.099287938721883
148,1.2915436464758017,9.0999784527522
149,1.3002702927357732,9.098706318917797
150,1.3089969389957448,9.095472085957702
151,1.3177235852557163,9.09027714896872
152,1.3264502315156879,9.08312374880366
153,1.3351768777756594,9.074014971104729
154,1.343903524035631,9.062954744972537
155,1.3526301702956025,9.049947841271255
156,1.361356816555574,9.034999870570704
157,1.3700834628155456,9.018117280726203
158,1.3788101090755172,8.999307354097276
159,1.3875367553354887,8.978578204406375
160,1.3962634015954603,8.955938773239005
161,1.4049900478554318,8.931398826186737
162,1.4137166941154033,8.9049689486348
163,1.422443340375375,8.876660541196022
164,1.4311699866353464,8.846485814793159
165,1.439896632895318,8.814457785391664
